trajectory_name,index,x,y,z,source_file
ODOM360A,45,0.894962084,-3.514283462,-18.218950011,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,46,0.893179498,-3.584364801,-18.610092762,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,47,0.86433791,-3.668488622,-18.976794294,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,48,0.84000827,-3.756483084,-19.351032605,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,49,0.838594474,-3.819770491,-19.733294833,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,50,0.798841142,-3.898663592,-20.10629382,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,51,0.796128744,-3.981635124,-20.498153718,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,52,0.791330891,-4.061610411,-20.902293292,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,53,0.754856196,-4.138311148,-21.307942442,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,54,0.725880961,-4.227766924,-21.717438619,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,55,0.683906317,-4.310802952,-22.121156658,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,56,0.685143918,-4.397686937,-22.546391551,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,57,0.683759766,-4.47600385,-22.970664044,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,58,0.688943303,-4.55328363,-23.384929762,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,59,0.686966182,-4.632747555,-23.787728508,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,60,0.712705825,-4.708136187,-24.190270693,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,61,0.716526105,-4.784295975,-24.587324094,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,62,0.743690846,-4.878762039,-24.984362708,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,63,0.748309063,-4.939132376,-25.385138706,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,64,0.749759269,-5.000583997,-25.779389688,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,65,0.731509124,-5.070912538,-26.165438465,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,66,0.742469775,-5.144029911,-26.557321528,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,67,0.726404276,-5.199117243,-26.938181438,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,68,0.712210322,-5.266231338,-27.312518231,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,69,0.684509507,-5.313358011,-27.678814373,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,70,0.656049798,-5.378938616,-28.043240857,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,71,0.621439877,-5.429693911,-28.406120399,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,72,0.652939858,-5.511367255,-28.790628668,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,73,0.643711934,-5.577981266,-29.181406515,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,74,0.632436511,-5.622560807,-29.56396519,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,75,0.565107527,-5.677574422,-29.942006588,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,76,0.580601353,-5.736405318,-30.319825219,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,77,0.589180173,-5.797415594,-30.697636759,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,78,0.663778763,-5.858124562,-31.081602798,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,79,0.69900219,-5.932638108,-31.48319963,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,80,0.716873903,-5.99849289,-31.886851998,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,81,0.723816622,-6.063398863,-32.323635573,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,82,0.75311227,-6.130217961,-32.784672268,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,83,0.810836769,-6.196006499,-33.26039512,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,84,0.786476841,-6.271845256,-33.728472683,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,85,0.828617601,-6.367367915,-34.209754243,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,86,0.89226528,-6.452489111,-34.70239569,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,87,0.909900435,-6.52349792,-35.198833737,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,88,0.996113656,-6.597408937,-35.67418163,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,89,1.062050292,-6.677933946,-36.165192864,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,90,1.206072385,-6.745480018,-36.613517542,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,91,1.343937173,-6.802176492,-37.055925795,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,92,1.452753373,-6.85837987,-37.51829042,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,93,1.529096015,-6.907442216,-38.001610398,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,94,1.58669246,-6.952435746,-38.511639675,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,95,1.630110767,-6.986540789,-39.036413683,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,96,1.618527185,-7.02154943,-39.596292481,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,97,1.626585706,-7.050493944,-40.175236857,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,98,1.558706279,-7.075981149,-40.77532976,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,99,1.537952973,-7.103199024,-41.397797649,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,100,1.510196213,-7.102375671,-42.033105386,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,101,1.445538248,-7.069541641,-42.695662812,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,102,1.348982673,-7.022115421,-43.377470658,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,103,1.226419063,-6.953355091,-44.070460436,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,104,1.127261012,-6.884337312,-44.7730844,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,105,0.950273131,-6.789190478,-45.469448031,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,106,0.817479116,-6.716936128,-46.176774272,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,107,0.752206543,-6.67086061,-46.862330011,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,108,0.702812094,-6.632139936,-47.537423422,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,109,0.614777611,-6.56897406,-48.215594635,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,110,0.501225293,-6.495252705,-48.89932073,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,111,0.369573451,-6.421356056,-49.590628003,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,112,0.25941714,-6.344688103,-50.282309514,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,113,0.158646133,-6.281134653,-50.970094804,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,114,0.074353787,-6.219237284,-51.652177949,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,115,-0.023113502,-6.161079293,-52.334420122,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,116,-0.110395478,-6.093262077,-53.022329437,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,117,-0.189308706,-6.031096425,-53.712037682,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,118,-0.290713686,-5.970516292,-54.406436379,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,119,-0.411079462,-5.906265858,-55.104881066,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,120,-0.560874112,-5.839639943,-55.803200708,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,121,-0.744462904,-5.763459796,-56.50261296,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,122,-0.906209059,-5.689340195,-57.208369199,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,123,-1.082411621,-5.605310786,-57.911024108,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,124,-1.25996786,-5.532285443,-58.612525963,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,125,-1.423112901,-5.465340878,-59.310967207,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,126,-1.601346032,-5.39851409,-60.006515873,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,127,-1.777899707,-5.331075491,-60.703902197,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,128,-1.954604441,-5.263124858,-61.402633083,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,129,-2.109692012,-5.19894265,-62.102294133,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,130,-2.268084905,-5.133860651,-62.800111489,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,131,-2.424944798,-5.072032403,-63.501741913,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,132,-2.612791989,-5.00971464,-64.203530757,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,133,-2.812607737,-4.946035578,-64.908530228,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,134,-3.040867323,-4.8709914,-65.606435474,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,135,-3.269174888,-4.795337685,-66.307667705,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,136,-3.552972489,-4.71070383,-66.994879082,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,137,-3.800130404,-4.629264857,-67.696183164,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,138,-4.038320928,-4.559457296,-68.397703468,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,139,-4.27749404,-4.493793528,-69.100039231,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,140,-4.543958817,-4.420245294,-69.795487785,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,141,-4.847270805,-4.330039156,-70.479807471,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,142,-5.157438306,-4.230628976,-71.163996903,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,143,-5.518301436,-4.109025126,-71.821225249,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,144,-5.840329594,-3.997769414,-72.496319448,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,145,-6.144954416,-3.89932432,-73.176737307,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,146,-6.437875013,-3.800374006,-73.860329057,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,147,-6.717550613,-3.712304154,-74.547038766,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,148,-6.997217322,-3.630090017,-75.232104157,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,149,-7.326090112,-3.530957134,-75.896832844,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,150,-7.681342081,-3.421575749,-76.550424111,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,151,-8.031576944,-3.32094351,-77.207926726,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,152,-8.34049214,-3.236432,-77.882947597,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,153,-8.662331798,-3.15268157,-78.554045992,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,154,-9.044459929,-3.052824942,-79.193018322,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,155,-9.427499166,-2.955465794,-79.833508576,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,156,-9.85125172,-2.835323667,-80.455765624,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,157,-10.346416769,-2.706708017,-81.024917573,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,158,-10.859236841,-2.583258952,-81.58621222,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
ODOM360A,159,-11.338116227,-2.481303783,-82.178763436,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/pred_tum.txt
