trajectory_name,index,x,y,z,source_file
ODOM360A-direct,27,0.892739609,-3.657152769,-17.698601858,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,28,0.928782205,-3.759652207,-18.297800821,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,29,0.955378624,-3.850455118,-18.915258959,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,30,0.965860502,-3.962996809,-19.518174561,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,31,0.980661643,-4.065263095,-20.102008004,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,32,1.022974297,-4.15996897,-20.695748734,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,33,1.035422374,-4.240036105,-21.278279707,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,34,1.070822487,-4.340020457,-21.878539256,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,35,1.216861616,-4.399524689,-22.459179599,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,36,1.325751084,-4.466622623,-23.040026848,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,37,1.360037829,-4.564381997,-23.663932527,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,38,1.395212612,-4.643649956,-24.276227661,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,39,1.41447073,-4.729312066,-24.897458808,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,40,1.388718115,-4.846604044,-25.540126976,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,41,1.351442744,-4.961556635,-26.160936251,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,42,1.305933693,-5.101666773,-26.753855192,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,43,1.284973715,-5.231849634,-27.361421644,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,44,1.26686977,-5.352122165,-27.968021921,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,45,1.319414717,-5.493111914,-28.595878666,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,46,1.297474858,-5.605276387,-29.191825448,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,47,1.252615378,-5.740624714,-29.766589479,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,48,1.222784339,-5.870974996,-30.370362829,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,49,1.20910268,-5.977060428,-30.977626076,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,50,1.156270289,-6.104424369,-31.572933362,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,51,1.149006955,-6.2342686,-32.201456488,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,52,1.123914374,-6.360316961,-32.847807702,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,53,1.066693965,-6.488252122,-33.499678658,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,54,1.016192376,-6.629735598,-34.152868118,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,55,0.966382996,-6.763031354,-34.808240216,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,56,0.968202405,-6.898658153,-35.489783383,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,57,0.967438912,-7.020926761,-36.155778387,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,58,0.975121818,-7.145314871,-36.812860579,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,59,0.9800582,-7.267143392,-37.439112161,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,60,1.007767654,-7.385946762,-38.073747971,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,61,1.01425082,-7.511764304,-38.691772237,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,62,1.045626863,-7.649671212,-39.329547826,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,63,1.044949285,-7.741911832,-39.958655465,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,64,1.036663204,-7.844325155,-40.582228881,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,65,1.013104884,-7.955301974,-41.190487285,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,66,1.017975992,-8.064228675,-41.811056913,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,67,0.987041747,-8.153056633,-42.397710047,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,68,0.95621053,-8.252156817,-42.984753803,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,69,0.909176867,-8.331799435,-43.557098583,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,70,0.858782191,-8.431562872,-44.136614998,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,71,0.826073349,-8.52125782,-44.712929381,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,72,0.859151507,-8.65028235,-45.34630616,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,73,0.833626263,-8.741595881,-45.950560209,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,74,0.788992205,-8.815442254,-46.553495075,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,75,0.707617063,-8.903441531,-47.146073242,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,76,0.724839996,-8.995149089,-47.741941232,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,77,0.743706439,-9.088901926,-48.338691817,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,78,0.845992485,-9.186152976,-48.940170873,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,79,0.870964875,-9.297313466,-49.569284271,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,80,0.866864723,-9.399670313,-50.231604766,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,81,0.863722334,-9.504369882,-50.952104767,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,82,0.905167005,-9.607410749,-51.68765534,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,83,0.937822922,-9.714543233,-52.452115507,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,84,0.893131066,-9.841298253,-53.19744826,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,85,0.956369642,-9.99008189,-53.978350103,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,86,1.014612404,-10.116519336,-54.763436854,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,87,1.046968556,-10.227134921,-55.532449513,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,88,1.147761207,-10.346402903,-56.296220509,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,89,1.253882526,-10.468282643,-57.065699821,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,90,1.459617888,-10.562599168,-57.743593311,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,91,1.644441345,-10.647502535,-58.4407381,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,92,1.770023359,-10.732098027,-59.186784165,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,93,1.845840941,-10.806573055,-59.978190501,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,94,1.90521372,-10.869969,-60.777956266,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,95,1.911487142,-10.922770764,-61.639826873,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,96,1.86279479,-10.976426774,-62.559989973,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,97,1.82193854,-11.019660612,-63.490846345,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,98,1.698178601,-11.06141523,-64.47309541,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,99,1.64565156,-11.093253663,-65.464344389,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,100,1.560605679,-11.076101478,-66.498855889,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,101,1.425026781,-11.01593653,-67.577228178,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,102,1.241265488,-10.930479146,-68.678280231,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,103,1.04036893,-10.819578366,-69.791846948,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,104,0.83965769,-10.697622428,-70.912321952,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,105,0.55853251,-10.552661008,-72.026860104,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,106,0.375092202,-10.45474719,-73.125194869,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,107,0.273062795,-10.387449017,-74.183270698,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,108,0.171441165,-10.317672937,-75.245450324,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,109,0.010359468,-10.211534988,-76.323806907,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,110,-0.185025707,-10.094862499,-77.412648106,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,111,-0.393412299,-9.976540279,-78.51243682,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,112,-0.566983834,-9.86112274,-79.601960862,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,113,-0.724632516,-9.76299737,-80.68527862,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,114,-0.866381464,-9.666973954,-81.76000958,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,115,-1.023743168,-9.571481058,-82.843906167,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,116,-1.162617649,-9.466716845,-83.932516426,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,117,-1.301733449,-9.369884496,-85.028827198,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,118,-1.477990356,-9.272642299,-86.134184758,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,119,-1.687678654,-9.169873983,-87.244768534,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,120,-1.946500477,-9.060732398,-88.354949053,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,121,-2.235336689,-8.941795457,-89.468115606,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,122,-2.499437984,-8.822867213,-90.583026797,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,123,-2.785988601,-8.695103594,-91.694999274,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,124,-3.064008791,-8.58343168,-92.802248341,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,125,-3.331406129,-8.477871707,-93.903440851,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,126,-3.617991393,-8.373604996,-95.003071143,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,127,-3.90064408,-8.268044621,-96.106228282,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,128,-4.174999366,-8.163252634,-97.211544748,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,129,-4.422337067,-8.062969909,-98.314579478,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,130,-4.676138218,-7.962092963,-99.421473853,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,131,-4.939684061,-7.864853484,-100.534752044,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,132,-5.248354152,-7.76579246,-101.652643536,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,133,-5.57913752,-7.661427153,-102.768443537,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,134,-5.946350627,-7.5412142,-103.878574704,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,135,-6.332560045,-7.418539145,-104.986201558,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,136,-6.773552587,-7.286837571,-106.082885705,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,137,-7.157278968,-7.164450699,-107.194032638,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,138,-7.53637311,-7.057885473,-108.303313872,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,139,-7.927622845,-6.950737352,-109.415590171,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,140,-8.368782226,-6.82676395,-110.514869093,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,141,-8.854937172,-6.680933836,-111.600372651,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,142,-9.368376516,-6.515228628,-112.675253314,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,143,-9.92860644,-6.326849189,-113.722144495,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,144,-10.426814118,-6.158467679,-114.792749679,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,145,-10.90451336,-6.004076681,-115.868358603,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,146,-11.361563951,-5.852837864,-116.950943771,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,147,-11.804836318,-5.715363673,-118.036904188,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,148,-12.268898001,-5.577539725,-119.113079138,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,149,-12.805540732,-5.415955254,-120.161332917,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,150,-13.366155901,-5.248831485,-121.197817203,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,151,-13.902306647,-5.09875479,-122.246181045,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,152,-14.393498637,-4.966969867,-123.312975628,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,153,-14.929827195,-4.828462879,-124.363643729,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,154,-15.541637655,-4.668448545,-125.376016679,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,155,-16.165962252,-4.504909697,-126.385691705,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,156,-16.872801414,-4.310581774,-127.352406418,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,157,-17.670704869,-4.109837962,-128.248843373,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,158,-18.470986949,-3.924008975,-129.154635845,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,159,-19.218990535,-3.766328243,-130.099369655,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,160,-19.933914036,-3.626438871,-131.068304602,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,161,-20.612337589,-3.530151323,-132.06644072,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
ODOM360A-direct,162,-21.258472503,-3.45662195,-133.09244862,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/direct_composition/ridge_to_lake/pred_tum.txt
